date,workerid,amount
Thu Feb 14 10:23:42 PST 2019,AEQGDK78BMS0O,0.5
Thu Feb 14 18:01:40 PST 2019,A3T2N6RAIP1PJ,0.5
Thu Feb 14 20:58:25 PST 2019,AKYQFIQ5412PW,0.5
Thu Feb 14 22:48:04 PST 2019,AOZ5HHRV4LTJF,0.5
Thu Feb 14 23:50:18 PST 2019,A2AMYX1J96G2JG,0.5
Fri Feb 15 01:10:06 PST 2019,ADTYPJ4E3P6XY,0.5
Fri Feb 15 02:34:28 PST 2019,A3VOMP0WOJTB4I,0.5
Fri Feb 15 19:57:33 PST 2019,A3VB18WJ2HIW4M,0.5
Sat Feb 16 12:06:53 PST 2019,A1UPAUA4HUGUT,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
