date,workerid,amount
Thu Feb 14 11:52:01 PST 2019,A38ZV8LBZ034IZ,0.5
Thu Feb 14 17:22:41 PST 2019,A214DT0YPXU1CG,0.5
Thu Feb 14 21:50:17 PST 2019,A2R8TU69NDUU4U,0.5
Thu Feb 14 23:42:25 PST 2019,A2NPUPP06POEJ0,0.5
Fri Feb 15 23:46:20 PST 2019,A2MTOSH583K270,0.5
Sat Feb 16 03:09:11 PST 2019,A211HMBLEKIFIQ,0.5
Sat Feb 16 14:54:42 PST 2019,A1LF6V4A7N9D5U,0.5
Sun Feb 17 04:49:52 PST 2019,A1E6E0XZ1BX1AR,0.5
Sun Feb 17 08:47:55 PST 2019,A2363SY3BR3FGW,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
