date,workerid,amount
Thu Feb 14 08:53:54 PST 2019,A3IGWL3LGGGELG,0.5
Thu Feb 14 09:19:00 PST 2019,A3KJLFLYW65ULO,0.5
Thu Feb 14 23:58:27 PST 2019,A3HKZTDVORNEZ,0.5
Fri Feb 15 02:48:10 PST 2019,AQ4PB1PVI9U7V,0.5
Fri Feb 15 03:45:11 PST 2019,A2JV84ABG8U9L9,0.5
Fri Feb 15 09:56:49 PST 2019,A2G74UXLKSLFAV,0.5
Fri Feb 15 12:39:40 PST 2019,A3D6WX9NNVA716,0.5
Sat Feb 16 01:23:55 PST 2019,A2RWOEFKNMM3JR,0.5
Sat Feb 16 02:09:08 PST 2019,AAU0LL3TKE5ZT,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
