date,workerid,amount
Thu Feb 14 08:46:26 PST 2019,A3D0QOV2FWXY6J,0.5
Thu Feb 14 09:49:37 PST 2019,A2GY48EMRUEM4I,0.5
Thu Feb 14 10:54:28 PST 2019,A3G3Z7XWKYE25H,0.5
Thu Feb 14 22:42:00 PST 2019,A3QI1RV4HQ9MOC,0.5
Thu Feb 14 23:10:38 PST 2019,A20SMUCY0FQA7Z,0.5
Fri Feb 15 03:43:15 PST 2019,A1Q0RDCUJGOPWJ,0.5
Sat Feb 16 06:20:24 PST 2019,AXDS1KOPHE1W,0.5
Sat Feb 16 11:05:18 PST 2019,AL37O4Y9F4FNE,0.5
Sat Feb 16 15:09:17 PST 2019,A23QSI32VDR4WN,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
