date,workerid,amount
Thu Feb 14 08:52:19 PST 2019,AHLS6AZ1VTNH7,0.5
Thu Feb 14 21:45:26 PST 2019,A39EUHLWJAZ9MR,0.5
Thu Feb 14 21:47:14 PST 2019,A3CMDYA9USA3MR,0.5
Fri Feb 15 00:06:43 PST 2019,A32Y9JC775LYLV,0.5
Fri Feb 15 03:44:42 PST 2019,A2GTY8GLAYN9BU,0.5
Fri Feb 15 03:46:31 PST 2019,A2V4MJKK1NIUQ9,0.5
Fri Feb 15 05:32:58 PST 2019,A2PISSWRFWN1WI,0.5
Fri Feb 15 10:11:52 PST 2019,AGC3T6724JUAF,0.5
Fri Feb 15 13:52:34 PST 2019,A1DW8POB98SVM3,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
