date,workerid,amount
Thu Feb 14 09:03:43 PST 2019,A1ECGMVJVEKDID,0.5
Thu Feb 14 09:55:39 PST 2019,A468OOENV2ESE,0.5
Thu Feb 14 09:59:39 PST 2019,A1CALYK71LPJ22,0.5
Thu Feb 14 11:16:34 PST 2019,A2C654A8E5YB9D,0.5
Thu Feb 14 12:32:15 PST 2019,A33VYRUYH7R85Y,0.5
Thu Feb 14 22:44:52 PST 2019,A3F0IB24N4G54T,0.5
Thu Feb 14 23:59:12 PST 2019,A2M5YIOR0MJUSA,0.5
Fri Feb 15 01:01:34 PST 2019,A2ZMAKSSIFO9Z9,0.5
Fri Feb 15 03:45:01 PST 2019,A2X3QCJK0H18T8,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
