date,workerid,amount
Thu Feb 14 08:39:13 PST 2019,A12W7ZB2DLBBY5,0.5
Thu Feb 14 08:43:01 PST 2019,A2PAA0J2BTUYAG,0.5
Thu Feb 14 08:53:17 PST 2019,A70C0ICZX67TZ,0.5
Thu Feb 14 16:14:43 PST 2019,A1F4XMVVYZF2K8,0.5
Thu Feb 14 19:59:17 PST 2019,A9V3FN8FBJK0Z,0.5
Thu Feb 14 23:34:19 PST 2019,A1NS0VV0O15K29,0.5
Thu Feb 14 23:49:40 PST 2019,A3C2PSZEKN8OWD,0.5
Fri Feb 15 03:03:16 PST 2019,A2X07BNG9WKFPC,0.5
Fri Feb 15 08:28:41 PST 2019,A12GNPN7R32W3G,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
